enrollee_id,target
16548,0.41073443149796396
12036,0.1292807340138232
11061,0.2755027807390118
5032,0.13377929713428363
17599,0.13682139565217352
19314,0.1304793368310162
12365,0.2305499797637087
22696,0.13709115542530534
16083,0.12749918531434654
33240,0.12882913899156648
813,0.13289416818588598
1362,0.12657662186471727
3821,0.13476322465243482
26316,0.21164110821839846
29269,0.14854166238949662
22524,0.1301137940221775
30407,0.12831528354797164
863,0.12801253889960446
27743,0.1322813761307817
29303,0.13184103673323463
1019,0.19968869179683238
8819,0.1483941205599715
5397,0.14175371308342874
14697,0.13693416002227907
10407,0.13281722494465276
19224,0.17382746997695642
735,0.1234578074641753
14106,0.330705144215943
858,0.13497945234816935
9061,0.1247384220532358
12775,0.12339266267320607
7964,0.1487186193120477
30781,0.1481312332465601
29346,0.1796605726949588
17991,0.1308841086649682
15768,0.13152212867209542
15378,0.12915436945723932
27248,0.13564688047973064
5931,0.1247311088730239
11897,0.1246864023740371
10606,0.12862211508777813
28368,0.1422544223286359
11081,0.1211525878659186
19611,0.16952122517923174
1283,0.12767722461707331
18590,0.12459753872443025
2076,0.12100434920376908
19130,0.133206456248355
29874,0.12828525837908705
16387,0.11807816550850393
22536,0.1348157812527482
30268,0.2864860171841152
23258,0.1353949036102405
14201,0.1685587030020765
10551,0.1862900273943869
28787,0.1888920019516652
23340,0.263468248417384
26020,0.15118908687964025
22989,0.13758981801460504
14594,0.1553876157711863
10127,0.14684754753883075
18684,0.12989543498103248
20163,0.18495258994775451
997,0.14410707886836258
32505,0.23096611069055736
28948,0.21504136811946653
19793,0.14794105457941698
22487,0.15463298481417695
28765,0.15043007224696575
28078,0.13909955402257
3780,0.13929930205160598
15396,0.17514036351390483
31167,0.13289356844739295
8834,0.23248723009999653
12051,0.16544767869342827
29453,0.266192203504816
4305,0.16931928724960418
28298,0.14958879295210947
33189,0.13060650501352317
6611,0.12698290367429707
4763,0.24728214695058096
11459,0.1280831071121016
4870,0.14506792868179919
12630,0.12719013026048567
29618,0.12859682061465486
30033,0.18062044329170887
25404,0.1462087955395382
5522,0.15736888911166994
13026,0.20220753863017807
14788,0.1539709174043172
8450,0.16831787721118463
15425,0.14511285832062923
17221,0.2925077779292754
32535,0.19342962751143136
3356,0.14354388999594617
6938,0.14174515532869247
25715,0.13090482267358453
25064,0.164310050822014
29805,0.12974465517099046
20608,0.2574217743186081
32283,0.12736959777481668
17793,0.1735694845687327
1525,0.14134310694753477
3579,0.17962272531239934
1704,0.12463413110016958
16657,0.16639043715308055
21066,0.15476291127702418
32817,0.1337621444668463
24938,0.15199398358943084
2837,0.23942693328478812
1157,0.13780883553854933
33154,0.19267552652156397
27434,0.16823355788753927
15056,0.12863734469023955
2555,0.14521926620492717
19701,0.1297583104220227
25529,0.12726890336279173
17070,0.14609944373403475
26053,0.12220977191128558
30684,0.12418610681131433
2815,0.14313705866426066
31291,0.1284492145995935
26903,0.1437122552803383
32889,0.18807563862928753
20873,0.20001212023302806
27921,0.1774928995262195
16150,0.13104294125680724
31345,0.14347264651759262
13375,0.17256286438664004
12369,0.19697956772093717
30180,0.12981394226041365
33355,0.12075318655965418
2417,0.14688570356931513
30481,0.1424656070695054
5540,0.13886008175918138
32713,0.17486239658089475
263,0.20166409094167748
20373,0.14135098530266188
4991,0.17482730994281906
24045,0.194000057114576
17697,0.1371566555836379
30866,0.1357151656102697
12996,0.22003717368708672
25973,0.11427602078629863
18035,0.25103242701433104
8980,0.13569026188335795
6515,0.20632974381417243
24754,0.13761056016910259
3901,0.13345358844113023
8499,0.19358584131139248
6139,0.127483851714557
31696,0.12963704437697604
24611,0.12084986230921768
18882,0.13191864047159932
11713,0.26572296600568407
7027,0.13633020943384444
23513,0.12526987541597734
3013,0.19762873507942955
11584,0.1545670266933484
24451,0.13152633274896772
17738,0.18882724320583133
30028,0.19918390819092627
9366,0.20957541442853064
25896,0.12798397080953064
29281,0.1482746714204852
31222,0.14710170198580855
11790,0.2215666223277534
15533,0.24435915670209776
10055,0.1474329292568831
32053,0.20729148235100378
9977,0.15543698812192097
30111,0.1594771649484681
20140,0.23170127272057897
24780,0.1627144622694022
33097,0.12339775512604258
1312,0.13893810158633565
8694,0.1330370767253122
14127,0.14048647038359688
29904,0.13601312982680783
29099,0.1252317475599173
18616,0.13115630397266662
31040,0.2304312137423891
28643,0.18961694152742123
7132,0.20762002650327716
30579,0.12581510376708246
19419,0.15222946502016385
7835,0.1554875259745657
11957,0.13331124688342288
20303,0.13463124869896698
20120,0.12669455653571784
24434,0.1510027475126804
25972,0.11518219109804233
10442,0.1474977593400347
24285,0.23448934818345238
8925,0.16811800448478742
26227,0.12019171437779379
15960,0.12829447469707375
28482,0.18390593454171356
23555,0.1456109570888772
10319,0.13075449862584765
9717,0.1645870394955142
24606,0.2396725964418387
4545,0.1300918855446586
30371,0.15579901628395318
10309,0.13458885304155518
11076,0.12514367276877783
14411,0.2622306787652123
18403,0.14418696285864563
30763,0.21052566783562912
10772,0.12729650131679776
10597,0.13834244530678566
6940,0.127503177280209
14149,0.2691836212035091
30682,0.14588939810129212
33089,0.12617997271306772
28300,0.18637552059645554
28024,0.13279345495309572
15923,0.14910194973280466
23021,0.13547151201576876
9271,0.179619576376551
24649,0.16156482435657918
25717,0.1366972420171281
21247,0.1589770883831401
2302,0.13517680391708317
32609,0.16605720667591903
27506,0.12948164916899407
30403,0.17060605008123778
6612,0.1312106290985778
14011,0.12952212094914475
22398,0.13574119389826864
13659,0.14138822511048785
7087,0.16341662501553858
33044,0.16640889473236078
29659,0.1979385195700263
23199,0.1377390943883144
1093,0.12794998034945634
12165,0.13625269765163317
27636,0.12699838480434877
11850,0.18693312713090446
1929,0.13477405243934212
31747,0.19721082047240066
29506,0.14797058350272077
10320,0.14209480382859394
4209,0.13701582582425295
28190,0.1870753787454397
26665,0.26680189420672795
13817,0.1346455443507586
2899,0.2543614197009348
8530,0.17102154124927857
28742,0.14963153703930784
4944,0.163976793726954
16458,0.282932404708606
23632,0.1947890564282916
7422,0.1938807576142607
14564,0.13033132111310564
18967,0.15033738393614285
12862,0.19338998557685838
18021,0.1649967417253583
27748,0.23548924307786503
1683,0.14979845354698265
13043,0.13821776734585733
274,0.1356432492805876
30001,0.13347523626810398
19300,0.18381460524880802
25154,0.20195821591552252
1387,0.136020251995056
6261,0.14619127027161782
22427,0.23413847787511885
1348,0.13705037087839902
23959,0.14687641904821563
24455,0.12740347832839255
6441,0.20893846295344112
13576,0.13156395982550234
21421,0.13515231747739845
18542,0.12275868677774138
2303,0.15248071348371275
4541,0.15218417582897342
22275,0.12600239456878223
14004,0.19643846210337754
2246,0.15176262221630024
23304,0.19294753360862496
28181,0.16717171213272009
28971,0.1749807439157535
10488,0.250891529975005
23594,0.18194675643348387
25132,0.1265772748080448
11381,0.13385664512497825
8885,0.14503883523071145
23577,0.14598600333108683
26207,0.1293393256815103
11901,0.19887152607490588
27544,0.14169889480621944
30808,0.1366595729619039
4629,0.15391296531828066
8110,0.15349039344426144
28621,0.20731110817583578
30647,0.14639556857114602
8427,0.13813942558803516
14577,0.18144557374431738
28792,0.16600847056227658
17562,0.18836483239382593
22218,0.155922642354397
4942,0.17587456142363586
29970,0.13576889903448122
5829,0.13751756950213348
4243,0.1586671134282004
7600,0.13204418565739712
16780,0.13106121590406367
4979,0.13670821276055015
4473,0.21103083403717915
13871,0.12771923670763966
5314,0.2490661485253806
20327,0.14137473638578033
29210,0.22807940788808279
10237,0.17026609508556137
26825,0.1387847223299618
32970,0.16551874342363365
13250,0.26854895144616386
7381,0.14831923791890556
30473,0.21390911484661798
9636,0.17397204173814707
31683,0.14399041778552818
19525,0.2149454544924481
31584,0.1316302075327593
18901,0.1597739122865048
340,0.125949161089038
28881,0.22697358658759562
29003,0.12529989341989833
23445,0.21320991678571774
19486,0.1698944515146286
26531,0.2552334140899482
15476,0.16698790827546042
8078,0.1673395486269402
9731,0.1331902717070775
5959,0.22689472260564172
10208,0.12471432057935056
11322,0.18856411854573185
1118,0.13027262522455269
15482,0.14900678274106388
14191,0.13255345225358137
31824,0.12600976976822467
9215,0.22502890704823178
17787,0.13746546189267866
18472,0.2627006931414278
1142,0.1220345041106737
26038,0.22580856407145591
31976,0.14004877973859606
17174,0.11858241799712572
819,0.22957943744967216
3189,0.13153844266573608
4734,0.1663685403561902
20936,0.20935504642346428
10966,0.17394189377999747
21084,0.13155653835861017
3171,0.16725238749378546
2483,0.2047808055126468
14282,0.12734260198614747
5863,0.23360112264795965
32830,0.1955047526265925
3333,0.12804990911651018
16152,0.13035425416947202
9535,0.1578271209866169
20776,0.12931797083659177
33351,0.17540544992742535
19444,0.23415990443039073
15447,0.12530955732516724
17912,0.1258728422579912
11109,0.13178176616614676
21309,0.14872618348928163
29469,0.15155359976794147
3648,0.12616734935469465
11115,0.12870053484991534
14807,0.13085574078314197
18390,0.20934600070242448
27682,0.12783692834393082
25516,0.14220949643344544
27042,0.12861597486156204
9707,0.2736742821331441
4098,0.14179818877088995
16288,0.1560483554549487
29114,0.16106200644237356
920,0.13249688689040462
7015,0.13241077289744907
32618,0.13351808628150338
23029,0.17171268593916297
1273,0.20969026350220107
1154,0.1404830880574972
3382,0.12420951797560335
22533,0.15337952597257704
16613,0.13014821168619015
10591,0.22873305711834102
11702,0.1922777299617937
25036,0.1575719190155498
25908,0.13120441639481775
9328,0.14339745030761866
18570,0.15044373012258722
16377,0.13609082772892947
1918,0.190557263576954
5016,0.15378174262429387
6799,0.13500147802614043
27432,0.1585082033492471
5084,0.15886169431745464
28274,0.13618856658293507
32752,0.13198133806645235
3515,0.12779630481768645
23754,0.29292511922035086
1062,0.13815297084432698
25454,0.14655114404241892
9996,0.13199990188331034
6373,0.16895164982677535
31597,0.1381727893353659
27118,0.14425209122321778
17264,0.1437170510718838
13980,0.1621395139758439
10147,0.13240443864998377
25488,0.12150296077087369
32686,0.24136763974549844
1493,0.16735971332199687
1843,0.12622355488814954
13780,0.14181357318120066
31797,0.20578052941552696
18719,0.21098349554919893
22422,0.17601236692813182
22859,0.12464135849808573
7547,0.16301491390829362
11759,0.1710433882614969
7582,0.13463325523287248
267,0.13484254397442488
11913,0.15304387193153532
7978,0.25439976632358957
27768,0.12645073474249321
27267,0.13663344436848648
11095,0.13373687264026793
8372,0.13897627403390211
5984,0.14705784946142822
30724,0.1790998576491034
12535,0.13015324205142542
7622,0.12159328179627382
26753,0.13997595942536925
9790,0.1942163962265863
16515,0.20034416049344198
8569,0.27536027494424414
7400,0.1432029524516375
1245,0.1223750065265219
18336,0.1263554449533322
24528,0.1542795735726817
1382,0.2423511439513856
24352,0.1393606670907675
32543,0.14165499096393622
17036,0.19803927369702626
18120,0.18469993722464573
22560,0.20920864813092813
704,0.13203319674569813
33324,0.18284815904418195
4329,0.20881231847361884
21971,0.14072198532121175
8995,0.14922118055330091
23607,0.1662008910559674
32701,0.13599794302760915
6962,0.15114496690989876
8127,0.1240355029996062
22658,0.14099501089879288
18934,0.13631296247962965
29583,0.1280278660689963
4796,0.142879498352381
6116,0.12185858443454874
24703,0.13557711095775585
23219,0.130800049979906
22799,0.13408371529661914
33160,0.12067221901049592
18986,0.1334289007616323
21327,0.17898113407770874
13680,0.1230001262798983
21825,0.13890977257603868
2721,0.1649103992351895
18425,0.1740483407595396
15408,0.15154605415206898
18326,0.3218047008398655
10658,0.2451684878458953
7070,0.12058775372412045
20876,0.13253964131782067
21114,0.28446552697228916
8472,0.13529616779933842
31563,0.1272185331398307
28846,0.1364666113300728
23053,0.16425890847957084
32028,0.16409552832858645
29784,0.14613770918739294
16997,0.12912961511772306
18355,0.20528032443312869
30847,0.12894905122894443
13841,0.1971830457821594
18197,0.12811902409914935
28060,0.13424394116693297
16197,0.18326821232079848
3471,0.1269908680288325
20009,0.15054748193633838
16602,0.1446727101493228
26534,0.14902411157273143
26089,0.14978157027229774
12502,0.16416080806622094
15073,0.15505037660140078
25259,0.15068915941375902
32479,0.14850105155716642
3963,0.1730793567585065
18314,0.11645094525104044
3736,0.1941771680540064
23637,0.1536394961551806
32876,0.12681661461637297
25338,0.13865557448391638
26816,0.18656413670399427
10071,0.13081340348138898
14710,0.14895346461790798
15111,0.14478834026081275
6487,0.23428920652714424
839,0.17545131582492549
14595,0.24733399413207105
23338,0.23418304547360244
793,0.13137403494815492
7619,0.1531528805547044
5086,0.1181808791917185
26231,0.136290313308881
15727,0.12318196722316917
30631,0.1511705489534718
28466,0.13922178850155734
14801,0.12453287862097283
10950,0.13375079525415579
22709,0.12936965518585986
22876,0.13760175495373037
2343,0.1474709760787283
24009,0.24669402388443865
33140,0.18740732702936116
29717,0.1374633774439881
27130,0.15901704773789307
23368,0.2168739888560071
12526,0.13460499385488858
25760,0.19295804508981895
206,0.13220287686019722
6237,0.12832759733648127
29192,0.16524968956632302
8922,0.18221285647758212
19322,0.17803947887716695
23059,0.13261394790154418
10925,0.13642080793638786
7902,0.12951645509528723
23776,0.15553730973180416
8019,0.17251921533531137
24822,0.19029829801909695
21213,0.12850341483957817
6661,0.12658305964567118
20119,0.17491466567981193
4544,0.12465042207649112
19490,0.2143531769401027
14176,0.23282411907688474
18931,0.17351399018192612
22804,0.20581675720835993
14116,0.13239219623357446
260,0.19593054406773025
14057,0.14055461056133292
15512,0.2114370759630386
25751,0.12915569293939577
10837,0.1282706474530483
18591,0.12679712671327237
20682,0.1373196356876399
9041,0.16454693102050758
21208,0.16911390937978318
19564,0.13824864534056827
9228,0.15771648057019846
20175,0.1962984881146557
25702,0.13262103137126385
31835,0.28284891576067056
1546,0.13753918532082735
24412,0.17172842263154084
26171,0.11905735912868158
28167,0.12403625324319667
5291,0.1283565664378333
3101,0.13049569180797677
19558,0.13305978241881955
23605,0.13238611808422934
13407,0.12489843574730049
6239,0.12043539310332874
5612,0.17649339969470515
4471,0.13407994755413313
27496,0.128886303029338
17138,0.2176359664020907
1624,0.12128239998111057
6916,0.13761531722939194
15057,0.1292197840265602
10203,0.2308303198495751
2250,0.17853997274460418
20360,0.1757147326134548
11057,0.1314311332644599
25313,0.13687386461341733
10932,0.1458305416642355
9493,0.13629837285676227
21771,0.1459731528731029
14028,0.12332028408000682
9204,0.15095246350216027
4185,0.12189749865256526
25606,0.16504878578255242
16076,0.16779391203484595
23791,0.21306899554351566
13760,0.17012498152739006
1960,0.1640019241400327
26095,0.1277335283325207
33117,0.12350964804136581
6386,0.20463666620265755
2453,0.1711667600351127
24851,0.14493154741769054
12998,0.14006075318688524
30429,0.1436295785859993
807,0.13561366290212173
6743,0.143035212307865
19514,0.2159009805554367
14829,0.32495207743920324
14480,0.14461830944275286
3943,0.26841272277435146
1983,0.24045946972787344
28766,0.14443079467695094
6591,0.12499426565272659
15963,0.19393932982041676
19921,0.1522853969085413
3395,0.22924668909442172
902,0.1615972706051286
3553,0.12727922486946178
5283,0.13824517404246955
28842,0.19529693991013844
603,0.13377709113104633
4671,0.2827541741608925
16661,0.12609724892148286
24803,0.15050090570942684
17449,0.12943633097887527
23709,0.12379505935354151
7123,0.19584650273655357
12569,0.1506594693568323
21568,0.133499935790806
24889,0.13745226263911473
13958,0.1261155706629585
5663,0.15518577965784486
31319,0.14765335156208803
32844,0.12589715229660822
15909,0.1399226578850322
1447,0.13251840986780464
17578,0.1629763135971729
21302,0.1489255773136172
26283,0.14238507141493595
32418,0.14033627530919754
1168,0.13326416304152158
15284,0.13376249082215594
19018,0.20541938850853825
32809,0.2316870259233492
17198,0.17317066313025745
13139,0.18142230316118982
6741,0.15006275239552735
21445,0.23127934344989706
16987,0.12777032806216945
28244,0.13440574244059844
42,0.13691872651132989
11860,0.1318568306399658
14782,0.13176801402844818
16619,0.15600711197033643
17597,0.13363537641861747
7459,0.13846147259520572
2765,0.13351965640798918
23977,0.1964000203416052
26743,0.14550098244167972
13704,0.15675294621880156
17856,0.1681156448079851
6767,0.15757116790361703
4551,0.1408829213703133
5578,0.15650390620116633
31405,0.19207980198788832
21113,0.22463054686333153
32067,0.2533612182358899
4253,0.12410103627225529
13087,0.14919604638025316
32759,0.2005958954798807
6368,0.1331533648129893
28849,0.1264289365454522
32590,0.28829814487888333
23442,0.18250678638061035
10149,0.12357359019855828
11792,0.1342881899286533
10201,0.12695965120153863
31963,0.13603966299223794
10139,0.1596529154760351
19046,0.16488277775660592
22109,0.24302608803380962
3207,0.13606232210996122
19203,0.1428385774013096
14733,0.12306157782370945
2606,0.21038774896113868
24469,0.228204990504333
22081,0.1598712824772783
32432,0.13880184781314833
5456,0.13751720041618276
27127,0.12875021333929326
16724,0.14236577301733733
3110,0.14081430549506627
19065,0.13124128903517748
21138,0.1308589662365249
10816,0.1282054712315733
7046,0.13601559646379663
7567,0.13239781604522372
12954,0.1262089351882009
14223,0.1648221756559828
10034,0.14925580990868534
28269,0.13148510356625012
32547,0.13747145498144275
18948,0.2689045962755719
28353,0.19222324487278408
17253,0.1302257263024545
7172,0.20090953607591996
23477,0.1350195853600691
30844,0.17794501823529782
20713,0.24976701276218796
2390,0.12864772110167946
22464,0.2132763187182163
18588,0.1682358125212116
2166,0.15539622039136472
32474,0.14793412376712642
8923,0.13250417169060125
9252,0.2951112003583537
32016,0.12386698494771488
32744,0.15021357059658505
4756,0.13665632003784461
6383,0.18159460977287925
30426,0.26434315033543143
10086,0.16545483209081474
6258,0.13954134963583079
4646,0.3114812767635872
11051,0.12965700917292497
1652,0.22303304646793576
20963,0.2339513225590324
12820,0.12703232016583008
8413,0.1644312712060542
23866,0.13493730042935775
9072,0.12322641257695359
8103,0.1680672408809729
16084,0.19698933014140838
7592,0.242348477154721
5563,0.14907249536948838
30820,0.2197142629623072
12723,0.12485843323859598
31820,0.2544910480466828
25244,0.1691525534188896
13148,0.12995624299866282
4845,0.2076204202640247
26409,0.20508163409062083
158,0.21758336439228418
32041,0.25154133541347795
6600,0.12958612115913462
27930,0.14684231313374704
20867,0.1385365915438046
4429,0.16485582803797258
19340,0.1690995378548191
15522,0.14552287495990604
29954,0.21230073007013991
9377,0.12531271416544393
2812,0.1429859314260118
21714,0.1270457735974508
12010,0.20565771791523269
618,0.18861863998965664
18418,0.13191292029643117
20058,0.13911966734051384
9545,0.12985263387980292
17361,0.12303992981062105
33024,0.12955690923028673
31154,0.15707213898871508
26258,0.22877842087285685
23460,0.22806818602746118
30985,0.40355821948329273
28872,0.13551767055443995
19324,0.12773979701599172
3282,0.12837493135659142
28158,0.14527441364655994
26943,0.12746960786631936
23816,0.16535552353468166
6929,0.1403928912211375
30746,0.17576953836538434
28487,0.17884153047814158
29963,0.18258129975421997
17181,0.14978768723376212
1541,0.17805313270312398
7220,0.13570421225715013
27396,0.11832566918342181
26469,0.12618280667121076
14220,0.12968235488971439
6150,0.1819388408935563
4737,0.15382193581650275
13032,0.15293545507597725
10334,0.15662435173285735
17450,0.2720559056429091
26807,0.13599094363440686
24578,0.2619190192635269
29158,0.14129870291608174
12916,0.1821489662422775
18490,0.13157242334372607
12734,0.16231896230459997
21988,0.15343027066582463
20638,0.2523670856595171
30320,0.17593767518221248
9617,0.12546458341270292
7171,0.1651356752054023
23542,0.16338217163278987
23588,0.23601451634979295
16785,0.14957683681217318
18534,0.15419145287381042
4407,0.25617496218796254
6375,0.12743461922406105
8740,0.12801246581017844
8444,0.13922992145215266
26369,0.20645655673953245
11358,0.14025316330757112
14671,0.1317938554921587
24082,0.2550582123044567
4850,0.17776596691966243
23986,0.2961645027439849
16237,0.2727505847342004
20355,0.2184580944851274
2298,0.14375733730733536
5639,0.12995904318776422
11520,0.13666368433233791
17545,0.16030772694100373
11974,0.17869527629295648
31876,0.13123665093454703
1839,0.13639307987344018
2592,0.12317519140628717
20428,0.23131687943081294
32316,0.12364638691325025
1800,0.1824495048742468
23928,0.18422084431914074
1204,0.1691864807973054
26470,0.14523264341110845
31895,0.20555918460082753
7444,0.22632407851440883
20545,0.13514751961134372
8289,0.13749912821944696
20851,0.14039074694538764
27338,0.276305896290183
29539,0.13913512184778626
38,0.1382414377948516
32860,0.15252916852695705
29931,0.11518185325374423
5977,0.14175673378356649
19557,0.1814590161627431
26883,0.12725276340927238
25551,0.1252802024721064
25859,0.2066736791012077
17576,0.1422180694214584
26980,0.13759052860473928
3583,0.13470611778864347
25146,0.1696626123832081
5361,0.1424134310788398
1989,0.19047146914974342
7692,0.21317741299846052
19992,0.16706524221632654
18074,0.1616510851542109
4641,0.14005234890292273
10143,0.13354828548321704
4208,0.209675619768348
623,0.13227306158898136
13738,0.14159275759290121
10877,0.12100779814924367
25816,0.18939245874796332
12199,0.15196572690781085
1006,0.22750594171204563
30593,0.21424261637274364
1197,0.16533296778694012
15304,0.13066925759751027
5345,0.12731236297743373
9198,0.14222043751747893
22510,0.26217735214097143
